"캠페인 보고서(2026.02.01.~2026.02.28.),1738680",,,,,,,,,,,
캠페인유형,캠페인,광고그룹,키워드,PC/모바일 매체,일별,노출수,클릭수,총비용,구매완료 전환수,구매완료 전환매출액(원),평균노출순위
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,PC,2026.2.2,1,0,0,0,0,47
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,PC,2026.2.10,2,0,0,0,0,42.5
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,PC,2026.2.15,3,0,0,0,0,29
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,PC,2026.2.16,1,0,0,0,0,10
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,PC,2026.2.17,1,0,0,0,0,21
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,PC,2026.2.18,1,0,0,0,0,32
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,PC,2026.2.21,1,0,0,0,0,30
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,PC,2026.2.26,1,0,0,0,0,33
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,모바일,2026.2.1,2,0,0,0,0,48.5
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,모바일,2026.2.2,1,0,0,0,0,12
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,모바일,2026.2.3,1,0,0,0,0,36
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,모바일,2026.2.6,2,0,0,0,0,10
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,모바일,2026.2.7,2,0,0,0,0,47
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,모바일,2026.2.9,4,0,0,0,0,8.8
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,모바일,2026.2.10,1,0,0,0,0,8
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,모바일,2026.2.11,1,0,0,0,0,41
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,모바일,2026.2.12,1,0,0,0,0,32
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,모바일,2026.2.14,2,0,0,0,0,56.5
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,모바일,2026.2.15,2,0,0,0,0,36.5
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,모바일,2026.2.17,1,0,0,0,0,10
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,모바일,2026.2.18,2,0,0,0,0,27
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,모바일,2026.2.19,2,0,0,0,0,26
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,모바일,2026.2.21,4,0,0,0,0,31
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,모바일,2026.2.22,1,0,0,0,0,30
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,모바일,2026.2.23,2,1,1573,0,0,27.5
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,모바일,2026.2.25,1,0,0,0,0,19
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,모바일,2026.2.26,1,0,0,0,0,23
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소,모바일,2026.2.28,2,0,0,0,0,37
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소4G,모바일,2026.2.18,1,0,0,0,0,1
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소부족물마시는습관,모바일,2026.2.26,2,0,0,0,0,1.5
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소종류와기능,모바일,2026.2.9,2,0,0,0,0,1
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소카제인단백질,모바일,2026.2.16,1,0,0,0,0,2
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,소화효소효소빵순이,모바일,2026.2.23,1,0,0,0,0,25
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,숙주단백질분해효소,PC,2026.2.28,2,0,0,0,0,2
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,시니어소화효소,모바일,2026.2.19,1,0,0,0,0,12
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,신비꽃송이버섯효소분말4G,모바일,2026.2.1,4,0,0,0,0,9
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,아미코젠건강기능식품,PC,2026.2.25,1,0,0,0,0,1
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,아미코젠효소,모바일,2026.2.10,1,0,0,0,0,5
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,아스파르산아미노산이오효소,모바일,2026.2.27,2,0,0,0,0,2
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,아이해빗효소,모바일,2026.2.12,1,0,0,0,0,3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,알파CD1박스곡물효소,모바일,2026.2.16,1,0,0,0,0,5
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,알파CD1박스곡물효소,모바일,2026.2.18,1,0,0,0,0,6
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,알파CD1박스곡물효소,모바일,2026.2.19,1,0,0,0,0,7
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,알파CD1박스곡물효소,모바일,2026.2.28,1,0,0,0,0,6
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,엄마습관,모바일,2026.2.11,4,0,0,0,0,4.5
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,위산소화효소기능검사,모바일,2026.2.28,2,0,0,0,0,3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,위운동기능소화효소,모바일,2026.2.22,1,0,0,0,0,1
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,위장기능저하소화효소,모바일,2026.2.17,1,0,0,0,0,2
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,유디바이오효소,모바일,2026.2.14,3,0,0,0,0,3.3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,임산부마이해빗효소,모바일,2026.2.20,1,0,0,0,0,3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,임산부마이해빗효소,모바일,2026.2.23,1,0,0,0,0,3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,지에스엘효소기능,모바일,2026.2.8,1,0,0,0,0,3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,청국장위소화기능에좋은가,모바일,2026.2.8,1,0,0,0,0,2
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,추천프리미엄2박스구성,모바일,2026.2.13,1,0,0,0,0,9
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,췌장기능효소추천,모바일,2026.2.15,1,0,0,0,0,13
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,카무트곡물효소MAX,모바일,2026.2.9,2,0,0,0,0,3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,카무트곡물효소MAX,모바일,2026.2.10,2,0,0,0,0,2
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,카무트단백질효소기능,모바일,2026.2.10,1,0,0,0,0,3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,카무트효소단백질분해,모바일,2026.2.23,1,0,0,0,0,3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,카뮤트단백질효소기능,모바일,2026.2.10,1,0,0,0,0,3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,콩발효효소가소화기능에도움,PC,2026.2.19,1,0,0,0,0,1
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,콩발효효소가소화기능역할,PC,2026.2.19,1,0,0,0,0,1
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,콩발효효소가소화기능효능,PC,2026.2.19,1,0,0,0,0,2
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,탄수화물기능식품,PC,2026.2.27,1,0,0,0,0,1
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,탄수화물분해효소23500원,모바일,2026.2.14,1,0,0,0,0,15
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,탄수화물분해효소추천,모바일,2026.2.7,1,0,0,0,0,19
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,탄수화물소장소화,모바일,2026.2.19,1,0,0,0,0,1
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,탄수화물의기능,모바일,2026.2.14,2,0,0,0,0,2
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,탄수화물의기능,모바일,2026.2.15,1,0,0,0,0,1
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,탄수화물의기능,모바일,2026.2.19,2,0,0,0,0,1.5
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,탄수화물의기능,모바일,2026.2.22,4,0,0,0,0,1.8
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,탄수화물의기능,모바일,2026.2.24,1,0,0,0,0,2
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,탄수화물효소주성분,모바일,2026.2.21,1,0,0,0,0,3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,토끼탄수화물소화,모바일,2026.2.20,1,0,0,0,0,1
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,파인업효소맥스,PC,2026.2.25,1,0,0,0,0,6
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프로틴대용량효소,모바일,2026.2.2,1,0,0,0,0,14
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프로틴대용량효소,모바일,2026.2.3,2,0,0,0,0,12
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄2박스구성비교,모바일,2026.2.18,1,0,0,0,0,8
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄EO,모바일,2026.2.19,3,0,0,0,0,1.3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄곡물내산물,모바일,2026.2.20,1,0,0,0,0,3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄곡물효소,모바일,2026.2.10,2,0,0,0,0,14
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄곡물효소인,모바일,2026.2.24,4,0,0,0,0,10.8
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄마이베리효소,모바일,2026.2.25,2,0,0,0,0,2
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄맥스1학년,모바일,2026.2.25,2,0,0,0,0,13
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄카무트곡물효소30포12박스,모바일,2026.2.3,2,0,0,0,0,3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄카무트곡물효소30포3박스,PC,2026.2.17,1,0,0,0,0,6
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄카무트곡물효소30포8박스,모바일,2026.2.3,2,0,0,0,0,1
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄카무트곡물효소30포8박스,모바일,2026.2.14,1,0,0,0,0,6
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄카무트곡물효소30포8박스,모바일,2026.2.17,3,0,0,0,0,1.3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄카무트곡물효소30포8박스,모바일,2026.2.18,1,0,0,0,0,1
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄카무트곡물효소30포8박스,모바일,2026.2.19,1,0,0,0,0,1
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄카무트곡물효소30포8박스,모바일,2026.2.20,1,1,1375,0,0,1
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄카무트곡물효소30포8박스,모바일,2026.2.21,1,0,0,0,0,1
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄카무트곡물효소30포8박스,모바일,2026.2.24,1,0,0,0,0,3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄카무트곡물효소골드30포3박스,PC,2026.2.18,1,0,0,0,0,5
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄카무트곡물효소골드30포4박스,PC,2026.2.18,2,0,0,0,0,5
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄카무트곡물효소골드30포4박스,모바일,2026.2.10,1,0,0,0,0,1
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄카무트곡물효소골드30포4박스,모바일,2026.2.22,4,0,0,0,0,2
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄카무트곡물효소골드30포4박스,모바일,2026.2.23,3,0,0,0,0,2
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄카무트곡물효소골드30포4박스,모바일,2026.2.26,7,0,0,0,0,1.4
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄카무트곡물효소골드30포8박스,모바일,2026.2.23,2,0,0,0,0,4.5
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄카무트곡물효소골드30포8박스,모바일,2026.2.25,1,0,0,0,0,1
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄카무트곡물효소골드30포8박스,모바일,2026.2.26,1,0,0,0,0,4
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄해빗효소,모바일,2026.2.9,4,0,0,0,0,2
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄효소,모바일,2026.2.22,1,0,0,0,0,35
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄효소습관,모바일,2026.2.22,1,0,0,0,0,1
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,프리미엄효소습관맥스,모바일,2026.2.18,4,1,1441,0,0,1.5
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,해빗아쿠알란곡물,모바일,2026.2.6,2,0,0,0,0,2.5
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,해빗아쿠알란곡물,모바일,2026.2.8,1,0,0,0,0,2
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,해빗효소,모바일,2026.2.10,1,0,0,0,0,3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,해빗효소,모바일,2026.2.23,1,0,0,0,0,3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,해빗효소복용법,모바일,2026.2.26,1,0,0,0,0,3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,PC,2026.2.9,1,0,0,0,0,60
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,PC,2026.2.10,1,0,0,0,0,50
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,PC,2026.2.11,1,0,0,0,0,64
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,PC,2026.2.21,1,0,0,0,0,48
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.1,4,0,0,0,0,32.5
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.2,3,0,0,0,0,43.3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.3,3,0,0,0,0,62.3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.6,3,0,0,0,0,52
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.7,14,0,0,0,0,55.4
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.8,2,0,0,0,0,32.5
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.9,3,0,0,0,0,45
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.10,1,0,0,0,0,5
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.11,6,0,0,0,0,45.3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.12,5,0,0,0,0,53.4
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.13,6,0,0,0,0,52.8
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.14,4,0,0,0,0,40.8
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.15,3,0,0,0,0,31.7
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.16,1,0,0,0,0,42
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.17,5,0,0,0,0,30.8
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.18,6,0,0,0,0,20.3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.20,1,0,0,0,0,45
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.21,1,0,0,0,0,52
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.22,3,0,0,0,0,34.7
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.24,1,0,0,0,0,42
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.25,3,0,0,0,0,38.3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.26,4,0,0,0,0,33.3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.27,2,0,0,0,0,36.5
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소,모바일,2026.2.28,1,0,0,0,0,9
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소4G,모바일,2026.2.21,3,0,0,0,0,1.3
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소60포,PC,2026.2.20,1,0,0,0,0,4
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소750G단백질,모바일,2026.2.21,2,0,0,0,0,10
쇼핑검색,01.  프리미엄 효소(스스),07. 지방 분해 키워드,효소750G단백질,모바일,2026.2.22,4,0,0,0,0,7.5
